dnmf_L0,MU_L0,dnmf_L1,MU_L1,dnmf_L2,MU_L2
74255.3203125,155377.87202476244,38116.91015625,109545.04834396626,34861.76171875,70093.33177683102
74245.3203125,155401.35922239872,38107.99609375,109481.56056946969,34851.5546875,70085.65289911482
74169.203125,155426.15602808545,38099.078125,109418.26758155462,34839.5703125,70078.00610720254
74164.109375,155452.5133371435,38090.421875,109355.16887487071,34830.0234375,70070.39111042945
74083.125,155480.75304494647,38081.7578125,109292.26401543131,34817.66015625,70062.80761913635
74083.9609375,155511.2874952826,38073.296875,109229.55263681679,34809.00390625,70055.25534466807
73996.6796875,155544.64433414384,38065.01171875,109167.03443621728,34796.1015625,70047.73399937311
74004.28125,155581.4975974146,38056.67578125,109104.70917046894,34788.33984375,70040.2432966045
73908.8984375,155622.70578153542,38048.44921875,109042.57665219161,34775.03125,70032.78295072001
73924.359375,155669.3574134201,38040.21875,108980.636746105,34767.890625,70025.35267708375
73819.2578125,155722.82395381955,38032.0859375,108918.88936557123,34754.66796875,70017.95219206813
73844.3671875,155784.81832464703,38023.9375,108857.33446939284,34747.4609375,70010.58121305652
73727.59375,155857.4543865158,38015.85546875,108795.97205888016,34734.94140625,70003.2394584455
73762.6015625,155943.29760974325,38007.7734375,108734.80217518733,34727.33203125,69995.92664764875
73632.0546875,156045.38932204185,37999.76953125,108673.82489691184,34715.72265625,69988.64250110072
73678.59375,156167.21625486083,37991.6640625,108613.0403379431,34707.609375,69981.38674026058
73534.109375,156312.58556873386,37983.71875,108552.44864554322,34696.83984375,69974.15908761711
73591.46875,156485.3590195714,37975.7578125,108492.0499986385,34688.3984375,69966.95926669378
73433.0703125,156689.00988266876,37967.890625,108431.84460630052,34678.30859375,69959.78700205326
73501.3046875,156926.00725410975,37959.96875,108371.83270639405,34669.7109375,69952.64201930353
73331.5859375,157197.1109276318,37952.08984375,108312.0145643665,34660.13671875,69945.52404510362
73407.0,157500.75574844447,37944.27734375,108252.39047215764,34651.5703125,69938.4328071688
73232.6484375,157832.7601069429,37936.47265625,108192.960747206,34642.31640625,69931.36803427764
73312.7109375,158186.54250401258,37928.72265625,108133.7257315299,34633.89453125,69924.32945627722
73138.9375,158553.8602503968,37920.98046875,108074.68579086226,34624.953125,69917.31680408973
73220.9921875,158925.87653983437,37913.1953125,108015.8413138181,34616.6875,69910.32980971904
73053.546875,159294.24283927784,37905.60546875,107957.19271107708,34608.09375,69903.36820625605
73133.7734375,159651.91909905217,37897.96875,107898.74041456298,34599.96875,69896.43172788518
72977.1640625,159993.6004962509,37890.46484375,107840.48487660408,34591.65234375,69889.5201098904
73052.3203125,160315.77471037954,37882.81640625,107782.42656905831,34583.6953125,69882.63308866025
72909.671875,160616.52479910298,37875.29296875,107724.56598239235,34575.66015625,69875.77040169385
72977.921875,160895.20879727477,37867.71484375,107666.90362470133,34567.83203125,69868.93178760576
72850.9140625,161152.11726236704,37860.3515625,107609.44002065982,34560.03515625,69862.11698613092
72910.9921875,161388.16762709533,37852.80859375,107552.17571039745,34552.46484375,69855.32573812817
72799.6875,161604.65922211064,37845.640625,107495.11124828912,34544.8203125,69848.55778558536
72851.6484375,161803.0910004516,37838.07421875,107438.24720166271,34537.41796875,69841.81287162103
72753.96875,161985.03347224143,37831.03125,107381.58414941496,34530.0234375,69835.09074048855
72798.3046875,162152.0431122028,37823.484375,107325.12268054068,34522.7109375,69828.3911375771
72712.96875,162305.60802972427,37816.6015625,107268.86339257634,34515.5546875,69821.71380941331
72748.171875,162447.11571271333,37808.95703125,107212.80688996008,34508.47265625,69815.05850366208
72674.234375,162577.83594438602,37802.27734375,107156.95378231931,34501.45703125,69808.42496912574
72703.0546875,162698.91399738757,37794.59765625,107101.30468269005,34494.546875,69801.81295574355
72638.140625,162811.37075535543,37788.19921875,107045.86020567983,34487.74609375,69795.22221458929
72660.453125,162916.10750060214,37780.20703125,106990.62096558676,34481.0625,69788.65249786839
72602.9296875,163013.91381476642,37774.23046875,106935.58757448616,34474.4921875,69782.10355891402
72619.40625,163105.47746561945,37765.8984375,106880.76064030098,34467.96875,69775.5751521819
72567.484375,163191.395392414,37760.61328125,106826.14076486898,34461.58984375,69769.0670332443
72578.6953125,163272.1850326628,37751.59765625,106771.72854202235,34455.296875,69762.57895878282
72530.7421875,163348.29531331078,37747.296875,106717.52455569548,34449.10546875,69756.11068658017
72537.1640625,163420.11670101536,37737.07421875,106663.52937807365,34443.01171875,69749.66197551029
72492.4375,163487.98980622125,37734.26953125,106609.74356779689,34437.0625,69743.23258552757
72494.90625,163552.21220619488,37722.62109375,106556.1676682301,34431.08984375,69736.82227765511
72452.328125,163613.04343717298,37721.31640625,106502.8022058098,34425.3203125,69730.43081397086
72450.890625,163670.70851117844,37708.36328125,106449.6476884746,34419.6015625,69724.05795759363
72409.71875,163725.40073575606,37708.00390625,106396.70460418797,34414.0078125,69717.70347266643
72404.953125,163777.2848162374,37694.69140625,106343.97341955386,34408.51953125,69711.36712433962
72365.0625,163826.50096044046,37694.00390625,106291.45457853154,34403.1015625,69705.04867875217
72357.2109375,163873.17001350672,37681.74609375,106239.14850124836,34397.8515625,69698.7479030115
72317.8984375,163917.39893247097,37679.8203125,106187.05558291086,34392.7421875,69692.46456517192
72308.1171875,163959.28565238984,37669.13671875,106135.17619281776,34387.79296875,69686.19843421267
72269.7734375,163998.92271717437,37665.71875,106083.51067347049,34382.87890625,69679.94928001224
72257.7109375,164036.39962752064,37656.54296875,106032.05933978465,34378.11328125,69673.71687332446
72220.390625,164071.80428663018,37652.15625,105980.82247840514,34373.296875,69667.50098575036
72207.1875,164105.2240320435,37644.0390625,105929.80034712447,34368.68359375,69661.30138971082
72170.9453125,164136.7466102779,37639.09765625,105878.9931744105,34364.09375,69655.11785841611
72156.484375,164166.4612409821,37631.34765625,105828.40115904716,34359.671875,69648.9501658353
72118.4921875,164194.45973976824,37625.62109375,105778.02446989217,34355.2109375,69642.79808666404
72101.703125,164220.8375612956,37618.390625,105727.86324575727,34350.87109375,69636.66139629082
72064.109375,164245.69458144318,37612.53125,105677.91759541316,34346.68359375,69630.53987076228
72046.2109375,164269.1354424396,37605.703125,105628.18759772391,34342.5,69624.43328674638
72009.296875,164291.2693225274,37599.8125,105578.67330190973,34338.49609375,69618.3414214965
71991.4921875,164312.2090517981,37593.2734375,105529.37472793889,34334.546875,69612.26405281128
71955.4921875,164332.0695715956,37587.3046875,105480.29186704294,34330.73828125,69606.20095899607
71937.7265625,164350.96582169793,37581.00390625,105431.4246823537,34326.98046875,69600.15191882169
71902.421875,164369.01023054062,37575.0859375,105382.77310965092,34323.33984375,69594.11671148287
71884.3125,164386.3100641054,37568.97265625,105334.33705821243,34319.8125,69588.09511655508
71849.8046875,164402.96493460026,37563.16015625,105286.11641175592,34316.40234375,69582.08691395093
71830.4921875,164419.06475770104,37557.1953125,105238.11102945986,34313.0625,69576.09188387524
71795.78125,164434.68837191534,37551.48828125,105190.32074704874,34309.74609375,69570.10980677964
71775.140625,164449.90291571035,37545.66796875,105142.74537793174,34306.51953125,69564.14046331639
71741.25,164464.7639325414,37540.03515625,105095.384714377,34303.46484375,69558.18363429073
71720.390625,164479.3160735564,37534.44921875,105048.23852871191,34300.4453125,69552.2391006131
71687.3359375,164493.59421134778,37528.89453125,105001.30657453275,34297.49609375,69546.30664325149
71667.7421875,164507.62476877318,37523.34765625,104954.5885879145,34294.62890625,69540.38604318147
71635.25,164521.42709524304,37517.8828125,104908.0842886069,34291.828125,69534.47708133754
71616.4453125,164535.01477256857,37512.47265625,104861.79338120864,34289.1875,69528.57953856282
71583.9609375,164548.3967858542,37507.07421875,104815.71555630959,34286.5703125,69522.69319555923
71566.15625,164561.57853865187,37501.7890625,104769.85049159425,34284.0859375,69516.81783283727
71534.328125,164574.56271937134,37496.35546875,104724.19785289967,34281.63671875,69510.95323066485
71517.5703125,164587.3500382194,37491.0234375,104678.75729522311,34279.3515625,69505.09916901794
71485.90625,164599.93985512425,37485.69140625,104633.52846367598,34277.09765625,69499.255427529
71469.9375,164612.33071457065,37480.42578125,104588.51099438079,34274.92578125,69493.42178543727
71438.453125,164624.52079731997,37475.18359375,104543.70451531051,34272.8515625,69487.59802153826
71423.484375,164636.50829410573,37470.00390625,104499.10864706899,34270.81640625,69481.78391413458
71391.859375,164648.29170361432,37464.765625,104454.72300361616,34268.91015625,69475.97924098595
71377.5546875,164659.87005644743,37459.65234375,104410.54719293362,34267.14453125,69470.18377926096
71345.5234375,164671.24306802143,37454.55859375,104366.5808176411,34265.390625,69464.39730548869
71332.1484375,164682.41122591612,37449.48046875,104322.82347556045,34263.78125,69458.61959551161
71299.1171875,164693.37582019423,37444.421875,104279.27476023624,34262.2890625,69452.85042443889
71287.0859375,164704.138927614,37439.4140625,104235.93426141456,34260.94140625,69447.08956660156
71253.3515625,164714.70336167715,37434.40234375,104192.80156549055,34259.62109375,69441.33679550762
71242.640625,164725.0726000492,37429.40625,104149.87625592655,34258.2421875,69435.59188379998
71208.46875,164735.25069975076,37424.5703125,104107.15791365356,34257.0859375,69429.85460321364
71198.875,164745.24220929193,37419.63671875,104064.6461174607,34255.9765625,69424.1247245373
71163.96875,164755.05208573566,37414.66796875,104022.34044438608,34254.9140625,69418.40201757394
71156.359375,164764.68562328027,37409.77734375,103980.24047011636,34253.8125,69412.68625110453
71120.4375,164774.14839810543,37404.796875,103938.34576940893,34252.6015625,69406.97719285433
71114.703125,164783.44623193613,37399.87890625,103896.65591654669,34251.4296875,69401.27460945953
71077.1953125,164792.58517407856,37394.91796875,103855.17048584022,34250.390625,69395.5782664383
71073.71875,164801.5714986428,37390.0703125,103813.8890521906,34249.43359375,69389.88792816205
71034.03125,164810.41171030074,37385.19140625,103772.81119172413,34248.515625,69384.20335783155
71033.0,164819.11254862623,37380.39453125,103731.93648251628,34247.640625,69378.52431745421
70991.0703125,164827.68097869647,37375.5859375,103691.26450541716,34246.86328125,69372.85056782483
70993.515625,164836.12415570198,37370.8359375,103650.79484498978,34246.12890625,69367.18186850939
70948.296875,164844.4493555489,37366.15625,103610.5270905757,34245.43359375,69361.5179778325
70954.1796875,164852.6638725987,37361.44921875,103570.46083749646,34244.8359375,69355.85865286758
70905.1640625,164860.77489798312,37356.8203125,103530.5956883988,34244.31640625,69350.20364943158
70915.4296875,164868.7894017943,37352.21875,103490.93125474744,34243.8515625,69344.5527220823
70861.640625,164876.71404232943,37347.70703125,103451.46715846875,34243.41015625,69338.90562412121
70877.4296875,164884.5551113677,37343.23828125,103412.20303373721,34243.01953125,69333.26210759909
70817.578125,164892.31850209556,37338.64453125,103373.13852889817,34242.4921875,69327.62192332676
70839.8046875,164900.00967221262,37334.125,103334.27330850996,34242.0234375,69321.98482089028
70772.390625,164907.6335859014,37329.7421875,103295.6070554821,34241.6328125,69316.35054867047
70801.453125,164915.1946577248,37325.29296875,103257.13947327991,34241.375,69310.71885386843
70723.984375,164922.69677158535,37320.89453125,103218.87028815728,34241.2109375,69305.08948253424
70762.328125,164930.14347790612,37316.5,103180.79925137173,34241.1328125,69299.46217960352
70673.1953125,164937.5384535875,37312.11328125,103142.92614132937,34241.140625,69293.83668893736
70723.375,164944.8862292122,37307.6640625,103105.2507656006,34241.22265625,69288.21275336861
70618.375,164952.19305951212,37303.390625,103067.77296274471,34241.41015625,69282.59011475451
70681.1796875,164959.46768103403,37299.08203125,103030.49260387424,34241.765625,69276.96851403506
70561.046875,164966.72163515442,37294.78125,102993.40959389956,34242.08984375,69271.34769129741
70625.578125,164973.96889910084,37290.4140625,102956.52387238697,34242.2734375,69265.72738584691
70500.21875,164981.224771111,37286.16796875,102919.83541398136,34241.296875,69260.10733628535
70567.140625,164988.5042215825,37281.91796875,102883.34422834835,34240.4296875,69254.48728059467
70433.9765625,164995.82011938834,37277.6953125,102847.05035961374,34239.7421875,69248.86695622902
70502.796875,165003.1817712156,37273.484375,102810.95388528735,34239.1953125,69243.24610021322
70353.125,165010.5940705998,37269.26953125,102775.05491469176,34238.73046875,69237.6244492494
70430.4140625,165018.05733211365,37265.03515625,102739.35358693016,34238.46484375,69232.00173982933
70267.5703125,165025.56769496444,37260.8984375,102703.85006845814,34238.3515625,69226.37770835772
70347.671875,165033.11788259566,37256.6796875,102668.54455034161,34238.37890625,69220.7520912791
70176.78125,165040.69810123972,37252.58984375,102633.4372453115,34238.6015625,69215.12462521672
70254.3828125,165048.29691363376,37248.4375,102598.52838473329,34238.88671875,69209.49504711707
70085.703125,165055.9019931531,37244.375,102563.81821563124,34239.359375,69203.86309440425
70159.1953125,165063.50072197657,37240.21875,102529.30699790527,34239.86328125,69198.22850514103
70002.3828125,165071.08063507001,37236.24609375,102494.99500188799,34240.640625,69192.59101820053
70070.125,165078.62973124316,37232.24609375,102460.88250637597,34241.3359375,69186.95037344562
69932.875,165086.13667895546,37228.28125,102426.96979726874,34242.3046875,69181.30631191633
69993.390625,165093.59094362645,37224.359375,102393.25716692957,34243.17578125,69175.65857602787
69878.046875,165100.98285893255,37220.41796875,102359.74491437213,34244.37890625,69170.00690977654
69932.671875,165108.30365931895,37216.421875,102326.43334635317,34245.3515625,69164.3510589545
69838.5625,165115.54548593427,37212.578125,102293.32277944377,34246.73828125,69158.69077137519
69888.640625,165122.7013740322,37208.73046875,102260.41354312793,34247.79296875,69153.02579710541
69814.4921875,165129.76522690765,37204.9375,102227.70598396414,34249.41796875,69147.35588870922
69859.2109375,165136.73177970925,37201.1484375,102195.20047083647,34250.46484375,69141.68080149934
69801.0,165143.59655592253,37197.375,102162.89740130412,34252.26171875,69136.00029379813
69841.2109375,165150.3558196613,37193.6484375,102130.7972090502,34253.28515625,69130.31412720752
69795.546875,165157.00652780308,37189.94140625,102098.90037242231,34255.5234375,69124.6220668888
69828.640625,165163.54628705612,37186.2265625,102067.20742403949,34256.2421875,69118.92388184983
69791.8046875,165169.9733218643,37182.453125,102035.71896143652,34258.87890625,69113.21934524243
69818.328125,165176.28645927133,37178.7578125,102004.43565869429,34259.25,69107.50823466762
69787.1171875,165182.48513606915,37175.1015625,101973.35827899027,34262.55859375,69101.79033248904
69807.59375,165188.56943136675,37171.40234375,101942.48768798042,34262.25390625,69096.06542615527
69780.6640625,165194.54012378585,37167.65625,101911.82486789272,34266.5703125,69090.3333085292
69795.71875,165200.39876674104,37163.9609375,101881.37093218377,34265.3515625,69084.59377822513
69770.4296875,165206.14776809668,37160.23046875,101851.12714055713,34270.8671875,69078.84663995226
69779.546875,165211.79045312892,37156.46484375,101821.09491410584,34268.390625,69073.09170486663
69756.109375,165217.33108431127,37152.74609375,101791.27585026533,34275.421875,69067.32879092645
69760.0859375,165222.77481074235,37149.015625,101761.67173720639,34271.5546875,69061.55772325497
69737.5078125,165228.1275265405,37145.23828125,101732.28456721037,34279.98046875,69055.77833450673
69737.546875,165233.39563207168,37141.41796875,101703.11654848655,34275.44140625,69049.9904652397
69715.3203125,165238.58571237596,37137.69140625,101674.17011479991,34284.21484375,69044.1939642879
69712.75,165243.70416847742,37133.984375,101645.4479321847,34280.1015625,69038.38868913938
69690.4765625,165248.75685263175,37130.2578125,101616.95290193606,34287.9296875,69032.57450631382
69684.8828125,165253.7487624141,37126.44140625,101588.68815900171,34285.390625,69026.75129174105
69662.65625,165258.6838391541,37122.73828125,101560.65706485516,34291.80859375,69020.91893113946
69652.171875,165263.56489672742,37118.93359375,101532.863193923,34290.8046875,69015.07732039165
69628.015625,165268.39368360044,37115.20703125,101505.31031269529,34296.1328125,69009.22636591796
69614.9375,165273.17106127992,37111.40625,101478.00235075445,34296.39453125,69003.36598504554
69590.796875,165277.8972704783,37107.66015625,101450.94336315413,34300.8984375,68997.49610637057
69576.671875,165282.57225334522,37103.859375,101424.13748385436,34302.109375,68991.61667011499
69553.203125,165287.196003958,37100.11328125,101397.58887027424,34306.07421875,68985.72762847268
69538.6953125,165291.7689265714,37096.3203125,101371.30163946768,34307.8359375,68979.82894594692
69516.1640625,165296.29218900326,37092.5859375,101345.27979691394,34311.49609375,68973.92059967418
69501.6171875,165300.76806550022,37088.734375,101319.5271594506,34313.8515625,68968.00257973578
69479.9921875,165305.20026934848,37085.046875,101294.04727439221,34317.39453125,68962.07488945258
69465.7578125,165309.59428090078,37081.23828125,101268.84333734872,34319.93359375,68956.13754566314
69445.125,165313.95768171328,37077.453125,101243.91811163034,34323.42578125,68950.19057898238
69431.0703125,165318.30050929316,37073.55859375,101219.27385234831,34326.296875,68944.23403404003
69411.5390625,165322.63564729659,37069.8828125,101194.91223836354,34329.75390625,68938.26796969427
69397.3671875,165326.97926003297,37065.88671875,101170.83431507448,34332.765625,68932.2924592232
69378.4765625,165331.3512669205,37062.2265625,101147.04045065747,34336.3125,68926.30759048734
69364.390625,165335.77583768184,37058.1875,101123.53030780789,34339.515625,68920.31346606527
69346.421875,165340.2818858781,37054.625,101100.30283230756,34343.0,68914.3102033588
69332.1640625,165344.90355839464,37050.546875,101077.35625891833,34346.3359375,68908.29793466562
69314.1328125,165349.68075437078,37047.078125,101054.6881342485,34349.890625,68902.27680721904
69300.2578125,165354.65973152884,37042.94921875,101032.29535541554,34353.296875,68896.24698319274
69282.78125,165359.89384925406,37039.59375,101010.17422261009,34356.92578125,68890.2086396684
69268.53125,165365.44446025437,37035.1640625,100988.32050310174,34360.4765625,68884.16196856639
69250.9921875,165371.38191266137,37032.08984375,100966.7295038452,34364.203125,68878.10717653652
69236.5390625,165377.78656696324,37027.3984375,100945.39614967254,34367.80859375,68872.04448480914
69219.3515625,165384.7496601143,37024.4921875,100924.31506407267,34371.5,68865.97412900564
69204.9921875,165392.37375921564,37019.5078125,100903.48064975106,34375.265625,68859.89635890601
69187.5078125,165400.77244984443,37017.015625,100882.88716649373,34377.1015625,68853.81143817569
69173.4375,165410.06882326634,37011.55859375,100862.52880427458,34375.90625,68847.71964404894
69155.8046875,165420.3922956952,37009.69921875,100842.39975002465,34374.9453125,68841.62126696898
69141.5234375,165431.8733510577,37003.46875,100822.49424695957,34374.07421875,68835.51661018652
69123.7421875,165444.6359863734,37002.55859375,100802.80664582513,34373.328125,68829.4059893152
69109.71875,165458.7879820568,36995.25390625,100783.3314478265,34372.953125,68823.28973184506
69092.1328125,165474.4096069612,36995.6015625,100764.06333935744,34372.71875,68817.16817661472
69078.3828125,165491.54192637998,36986.796875,100744.99721891718,34372.6875,68811.04167324307
69059.5703125,165510.1763666796,36988.01171875,100726.12821680242,34372.91796875,68804.91058152169
69044.7421875,165530.24741508107,36977.42578125,100707.45170829791,34373.375,68798.77527076929
69027.5390625,165551.6301328509,36980.06640625,100688.96332115559,34374.08984375,68792.63611914929
69013.75,165574.14348018848,36967.98046875,100670.65893818329,34374.9296875,68786.49351295308
68994.546875,165597.55940895894,36972.609375,100652.53469574111,34376.01953125,68780.34784584907
68980.2109375,165621.6165578465,36959.8125,100634.58697890287,34377.21875,68774.1995181022
68962.578125,165646.03653716965,36964.44140625,100616.81241397688,34378.61328125,68768.04893576344
68947.8984375,165670.54048958202,36952.33203125,100599.20785900694,34380.0625,68761.8965098322
68930.3046875,165694.86390828856,36955.75390625,100581.77039279239,34381.78125,68755.74265539619
68918.40625,165718.76838131406,36945.29296875,100564.4973028918,34383.46484375,68749.58779074665
68899.3046875,165742.0496778343,36947.0859375,100547.38607299708,34385.34765625,68743.43233647701
68887.0390625,165764.54216082438,36938.17578125,100530.43436999552,34387.25,68737.27671456171
68866.890625,165786.1198671897,36938.52734375,100513.64003097558,34389.40234375,68731.12134742286
68854.625,165806.6948315328,36930.91015625,100497.00105037852,34391.4921875,68724.96665698377
68834.3203125,165826.2133949714,36930.20703125,100480.51556744584,34393.6953125,68718.81306371276
68821.5546875,165844.651307964,36923.63671875,100464.18185408035,34395.9453125,68712.66098566083
68801.53125,165862.0083729906,36922.11328125,100447.99830319961,34398.29296875,68706.51083749281
68779.5703125,165878.30320301236,36916.19140625,100431.96341763191,34400.5859375,68700.36302951776
68757.8515625,165893.5684611511,36914.12109375,100416.0757995925,34402.95703125,68694.21796671658
68740.4453125,165907.84675812648,36908.57421875,100400.33414074566,34405.40234375,68688.07604777213
68705.8515625,165921.1872483129,36906.01953125,100384.7372128626,34407.84765625,68681.937664102
68698.0,165933.6428855683,36900.87890625,100369.28385905462,34410.37109375,68675.80319889433
68663.328125,165945.26826361992,36898.0703125,100353.97298557409,34413.01171875,68669.67302614987
68663.4140625,165956.1179566182,36893.1015625,100338.80355415258,34415.83984375,68663.54750973049
68624.390625,165966.24528027122,36890.12109375,100323.77457485444,34418.70703125,68657.42700241375
68633.5625,165975.70140421097,36885.2890625,100308.88509941542,34421.58984375,68651.31184495564
68585.5859375,165984.53475740278,36882.1015625,100294.1342150363,34424.55859375,68645.20236515986
68604.4296875,165992.7906786254,36877.5859375,100279.52103860199,34427.67578125,68639.09887695477
68547.09375,166000.51127258956,36874.24609375,100265.04471129835,34430.8203125,68633.00167947708
68572.453125,166007.73543892588,36869.76953125,100250.70439359435,34434.0234375,68626.91105616026
68512.984375,166014.49904584448,36866.4375,100236.49926056962,34437.30859375,68620.8272738285
68537.109375,166020.83522271714,36862.0625,100222.42849755303,34440.66796875,68614.75058179247
68482.984375,166026.7747462667,36858.5859375,100208.49129605929,34444.109375,68608.68121094709
68502.171875,166032.34649400515,36854.34375,100194.68684999508,34447.62890625,68602.61937286753
68454.375,166037.5779368829,36850.875,100181.01435211956,34451.14453125,68596.56525890106
68470.765625,166042.4956419254,36846.6875,100167.47299074169,34454.68359375,68590.5190392534
68426.234375,166047.12575616583,36843.13671875,100154.0619466401,34458.41015625,68584.48086206497
68442.15625,166051.49444634622,36839.04296875,100140.78039019402,34462.1015625,68578.45085247366
68397.671875,166055.62827505637,36835.5234375,100127.62747871304,34465.9140625,68572.42911166136
68415.2421875,166059.5545025037,36831.39453125,100114.60235396014,34469.78515625,68566.4157158814
68368.4375,166063.30131198352,36827.75390625,100101.70413985995,34473.5625,68560.41071545986
68389.6171875,166066.89796306618,36823.73046875,100088.93194038657,34477.44140625,68554.41413377011
68337.625,166070.3748758373,36820.046875,100076.28483763084,34481.34375,68548.42596617514
68364.1640625,166073.76363966966,36816.05859375,100063.76189004221,34485.265625,68542.44617893365
68305.125,166077.09692163672,36812.41015625,100051.36213084451,34489.30859375,68536.47470806687
68337.828125,166080.40822769073,36808.36328125,100039.08456662751,34493.265625,68530.51145818175
68270.1171875,166083.73145259992,36804.71875,100026.92817611432,34497.390625,68524.55630124857
68310.4609375,166087.1001517212,36800.70703125,100014.89190910386,34501.55078125,68518.60907532884
68232.609375,166090.5464859536,36796.99609375,100002.97468559358,34505.65625,68512.66958325385
68281.4140625,166094.09983278406,36793.04296875,99991.17539508089,34509.91796875,68506.73759125035
68192.28125,166097.7851175019,36789.328125,99979.49289604682,34514.1484375,68500.81282751453
68250.2109375,166101.62098997837,36785.390625,99967.92601562134,34518.50390625,68494.89498073742
68149.234375,166105.61803949092,36781.5859375,99956.47354943356,34522.84765625,68488.98369858034
68218.3203125,166109.77728540293,36777.61328125,99945.134261644,34527.25,68483.07858611018
68102.5625,166114.08918825042,36773.8359375,99933.90688516051,34531.7265625,68477.1792041974
68186.75,166118.53338357576,36769.91015625,99922.79012203607,34536.3046875,68471.28506788766
68050.1796875,166123.0792518942,36766.18359375,99911.78264404241,34540.83203125,68465.39564475915
68153.0859375,166127.6873203576,36762.67578125,99900.88309342245,34545.5,68459.51035328188
67992.4375,166132.3113762379,36759.390625,99890.09008380998,34550.2578125,68453.62856119443
68115.484375,166136.90109560615,36755.89453125,99879.40220131463,34555.1015625,68447.74958392426
67928.1171875,166141.40498081804,36752.48046875,99868.81800576321,34560.03515625,68441.87268307665
68071.96875,166145.7734609243,36748.9921875,99858.33603209094,34565.0234375,68435.99706502276
67856.5390625,166149.96209515785,36745.609375,99847.95479187056,34569.9765625,68430.12187962412
68016.53125,166153.9348161381,36742.11328125,99837.67277497123,34575.07421875,68424.24621913218
67777.1015625,166157.66689332112,36738.7734375,99827.48845133456,34580.17578125,68418.36911731005
67948.6171875,166161.14674687423,36735.3046875,99817.40027285574,34585.28515625,68412.48954882372
67696.359375,166164.375310083,36731.90234375,99807.40667535664,34590.46484375,68406.6064289584
67874.6484375,166167.3622258213,36728.546875,99797.50608063763,34595.609375,68400.71861371612
67623.0546875,166170.12010700064,36725.1875,99787.69689859397,34600.84375,68394.82490035449
67803.3515625,166172.65979842076,36721.80078125,99777.9775293802,34606.1484375,68388.92402842663
67566.34375,166174.98880183938,36718.4453125,99768.34636561199,34611.47265625,68383.01468138376
67742.328125,166177.11233212386,36715.10546875,99758.80179458586,34616.90234375,68377.09548879633
67531.90625,166179.0349006378,36711.77734375,99749.3422005047,34622.296875,68371.16502924831
67696.0078125,166180.76105111392,36708.37890625,99739.96596669497,34627.765625,68365.22183394637
67521.1796875,166182.29525977693,36705.00390625,99730.67147779878,34633.15625,68359.26439108088
67664.7265625,166183.64158267516,36701.59375,99721.45712192915,34638.625,68353.29115095278
67524.7265625,166184.80345758714,36698.36328125,99712.3212927743,34644.0546875,68347.30053187099
67648.0078125,166185.78374783692,36694.9140625,99703.26239163837,34649.57421875,68341.29092679442
67538.296875,166186.58494428018,36691.5390625,99694.27882940648,34654.96484375,68335.26071067466
67642.0078125,166187.20941251452,36688.12109375,99685.36902842365,34660.43359375,68329.2082484191
67556.21875,166187.6596042664,36684.91796875,99676.53142427573,34665.9140625,68323.13190337078
67642.9921875,166187.9381930916,36681.53515625,99667.7644674647,34671.3125,68317.03004616202
67575.046875,166188.04812651116,36678.2734375,99659.06662496887,34676.7265625,68310.90106377032
67645.1015625,166187.99260660796,36674.9375,99650.43638168063,34682.16015625,68304.74336857183
67591.0859375,166187.77502056933,36671.66015625,99641.872241714,34687.5390625,68298.55540715813
67643.203125,166187.3988441881,36668.34765625,99633.37272957896,34693.2265625,68292.33566865815
67601.0859375,166186.86753772313,36665.078125,99624.93639121413,34699.00390625,68286.08269228868
67636.6640625,166186.1844475065,36661.6875,99616.56179487784,34704.89453125,68279.79507384522
67601.3046875,166185.3527204869,36658.40234375,99608.2475318894,34710.625,68273.4714708425
67624.5703125,166184.37523382847,36655.140625,99599.9922172242,34716.3671875,68267.11060602445
67592.1015625,166183.25453828898,36651.76171875,99591.79448995537,34721.9921875,68260.711268974
67606.6796875,166181.9928122944,36648.390625,99583.6530135452,34727.6328125,68254.27231559124
67575.6171875,166180.59182316955,36645.1640625,99575.56647598265,34733.203125,68247.79266523417
67583.6875,166179.0528926926,36641.7578125,99567.5335897706,34738.69140625,68241.2712953729
67553.2578125,166177.37686623487,36638.5859375,99559.55309175991,34744.125,68234.70723365314
67556.296875,166175.56408893803,36635.28125,99551.62374283295,34749.5078125,68228.09954732905
67526.734375,166173.6144000806,36632.015625,99543.74432743932,34754.7890625,68221.44733008726
67525.625,166171.52716960871,36628.6015625,99535.91365298157,34760.16015625,68214.74968635243
67496.9375,166169.30141918632,36625.3125,99528.13054905765,34765.41015625,68208.00571323282
67492.4140625,166166.93608917555,36621.9453125,99520.39386655662,34770.53125,68201.21448033732
67464.8203125,166164.43051611836,36618.5546875,99512.70247661459,34775.6484375,68194.37500776934
67458.75,166161.78514134683,36615.234375,99505.05526942897,34780.71875,68187.48624268034
67431.515625,166159.00235381504,36611.87890625,99497.45115293543,34785.61328125,68180.54703484208
67420.625,166156.0872161467,36608.4609375,99489.88905134764,34790.4921875,68173.55611178928
67392.75,166153.04777988812,36605.1171875,99482.36790356436,34795.203125,68166.51205416609
67381.2265625,166149.89490366948,36601.7578125,99474.8866614406,34799.98046875,68159.41327201098
67354.8203125,166146.64179347063,36598.453125,99467.44428792955,34804.5625,68152.25798281223
67342.5078125,166143.30347321194,36595.00390625,99460.03975509254,34809.12890625,68145.04419226847
